InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Description,District,Total_Price_LKR
EH-2024001819,20260,2024-08-31 12:48:17,1,3970,Power Bank 10000mAh,Galle,3970
EH-2024001819,20260,2024-08-31 12:48:17,1,2570,Laptop Cooling Pad,Galle,2570
EH-2024001820,20179,2024-08-31 17:09:06,2,4550,Solar Lantern (Rechargeable),Gampaha,9100
EH-2024001820,20179,2024-08-31 17:09:06,1,6090,National Table Fan 16-inch,Gampaha,6090
EH-2024001820,20179,2024-08-31 17:09:06,2,1140,Extension Cord (4-Socket),Gampaha,2280
EH-2024001821,20023,2024-08-31 18:44:47,1,2610,Laptop Cooling Pad,Colombo,2610
EH-2024001822,20212,2024-09-01 10:14:05,1,10610,itel Feature Phone,Kurunegala,10610
EH-2024001822,20212,2024-09-01 10:14:05,1,53690,Xiaomi Redmi 12 Smartphone,Kurunegala,53690
EH-2024001823,20213,2024-09-02 15:03:49,1,43130,Singer LED TV 32-inch,Gampaha,43130
EH-2024001824,20231,2024-09-02 16:29:12,1,8870,Sony Bluetooth Speaker,Colombo,8870
EH-2024001824,20231,2024-09-02 16:29:12,1,7700,Innovex Rice Cooker 1.8L,Colombo,7700
EH-2024001825,20193,2024-09-03 10:47:04,1,111870,Kelvinator Refrigerator 190L,Colombo,111870
EH-2024001826,20071,2024-09-03 10:51:56,1,8200,Innovex Rice Cooker 1.8L,Kalutara,8200
EH-2024001827,20123,2024-09-03 15:15:14,1,27800,Inverter Battery 12V 100Ah,Colombo,27800
EH-2024001827,20123,2024-09-03 15:15:14,1,1020,Rechargeable LED Bulb,Colombo,1020
EH-2024001827,20123,2024-09-03 15:15:14,1,8290,Innovex Rice Cooker 1.8L,Colombo,8290
EH-2024001828,20053,2024-09-03 18:41:16,1,27000,Inverter Battery 12V 100Ah,Ratnapura,27000
EH-2024001829,20157,2024-09-04 20:08:29,2,4090,Power Bank 10000mAh,Matale,8180
EH-2024001829,20157,2024-09-04 20:08:29,1,9310,Sony Bluetooth Speaker,Matale,9310
EH-2024001829,20157,2024-09-04 20:08:29,1,5710,National Table Fan 16-inch,Matale,5710
EH-2024001830,20053,2024-09-06 10:32:07,1,6190,National Table Fan 16-inch,Ratnapura,6190
EH-2024001830,20053,2024-09-06 10:32:07,1,10800,itel Feature Phone,Ratnapura,10800
EH-2024001830,20053,2024-09-06 10:32:07,1,8510,Innovex Rice Cooker 1.8L,Ratnapura,8510
EH-2024001831,20062,2024-09-06 12:44:40,1,22010,Panasonic Inverter 700VA,Colombo,22010
EH-2024001831,20062,2024-09-06 12:44:40,3,1010,Rechargeable LED Bulb,Colombo,3030
EH-2024001832,20260,2024-09-06 16:36:41,1,8180,Innovex Rice Cooker 1.8L,Galle,8180
EH-2024001832,20260,2024-09-06 16:36:41,1,2720,Laptop Cooling Pad,Galle,2720
EH-2024001832,20260,2024-09-06 16:36:41,3,1100,Rechargeable LED Bulb,Galle,3300
EH-2024001833,20080,2024-09-06 20:07:21,1,6270,National Table Fan 16-inch,Kalutara,6270
EH-2024001834,20111,2024-09-07 13:03:46,1,5430,Bluetooth Earbuds,Gampaha,5430
EH-2024001834,20111,2024-09-07 13:03:46,1,4020,Power Bank 10000mAh,Gampaha,4020
EH-2024001834,20111,2024-09-07 13:03:46,1,78550,Samsung Galaxy A14 Smartphone,Gampaha,78550
EH-2024001835,20244,2024-09-07 13:24:54,1,27730,Inverter Battery 12V 100Ah,Gampaha,27730
EH-2024001835,20244,2024-09-07 13:24:54,1,85360,Samsung Galaxy A14 Smartphone,Gampaha,85360
EH-2024001836,20053,2024-09-08 11:15:58,1,4580,Philips Electric Kettle,Ratnapura,4580
EH-2024001836,20053,2024-09-08 11:15:58,1,26760,Inverter Battery 12V 100Ah,Ratnapura,26760
EH-2024001836,20053,2024-09-08 11:15:58,1,10590,itel Feature Phone,Ratnapura,10590
EH-2024001837,20071,2024-09-08 17:50:54,2,1100,Rechargeable LED Bulb,Kalutara,2200
EH-2024001837,20071,2024-09-08 17:50:54,2,3910,Power Bank 10000mAh,Kalutara,7820
EH-2024001837,20071,2024-09-08 17:50:54,1,1230,Extension Cord (4-Socket),Kalutara,1230
EH-2024001838,20145,2024-09-08 18:48:39,1,5890,Bluetooth Earbuds,Anuradhapura,5890
EH-2024001838,20145,2024-09-08 18:48:39,1,3950,Power Bank 10000mAh,Anuradhapura,3950
EH-2024001838,20145,2024-09-08 18:48:39,1,7720,Innovex Rice Cooker 1.8L,Anuradhapura,7720
EH-2024001839,20081,2024-09-09 09:12:48,1,78070,Samsung Galaxy A14 Smartphone,Colombo,78070
EH-2024001840,20231,2024-09-09 10:00:15,1,5780,National Table Fan 16-inch,Colombo,5780
EH-2024001840,20231,2024-09-09 10:00:15,2,4160,Solar Lantern (Rechargeable),Colombo,8320
EH-2024001840,20231,2024-09-09 10:00:15,1,77480,Samsung Galaxy A14 Smartphone,Colombo,77480
EH-2024001841,20165,2024-09-09 16:27:53,1,4530,Solar Lantern (Rechargeable),Jaffna,4530
EH-2024001842,20073,2024-09-10 19:41:01,1,53470,Xiaomi Redmi 12 Smartphone,Colombo,53470
EH-2024001842,20073,2024-09-10 19:41:01,1,4170,Power Bank 10000mAh,Colombo,4170
EH-2024001843,20247,2024-09-11 18:35:28,1,6230,National Table Fan 16-inch,Kurunegala,6230
EH-2024001844,20002,2024-09-12 15:29:04,1,4780,Philips Electric Kettle,Colombo,4780
EH-2024001844,20002,2024-09-12 15:29:04,2,1030,Rechargeable LED Bulb,Colombo,2060
EH-2024001844,20002,2024-09-12 15:29:04,2,3890,Power Bank 10000mAh,Colombo,7780
EH-2024001845,20194,2024-09-13 08:39:07,1,43350,Singer LED TV 32-inch,Kalutara,43350
EH-2024001845,20194,2024-09-13 08:39:07,1,6220,National Table Fan 16-inch,Kalutara,6220
EH-2024001846,20080,2024-09-13 18:31:55,1,53270,Xiaomi Redmi 12 Smartphone,Kalutara,53270
EH-2024001846,20080,2024-09-13 18:31:55,2,3810,Power Bank 10000mAh,Kalutara,7620
EH-2024001847,20259,2024-09-14 18:47:51,1,5960,National Table Fan 16-inch,Kurunegala,5960
EH-2024001848,20071,2024-09-15 10:05:32,1,9290,Sony Bluetooth Speaker,Kalutara,9290
EH-2024001849,20086,2024-09-15 17:12:40,1,10180,itel Feature Phone,Galle,10180
EH-2024001849,20086,2024-09-15 17:12:40,1,5870,National Table Fan 16-inch,Galle,5870
EH-2024001850,20122,2024-09-16 08:10:37,1,26990,Inverter Battery 12V 100Ah,Kandy,26990
EH-2024001850,20122,2024-09-16 08:10:37,2,4710,Philips Electric Kettle,Kandy,9420
EH-2024001851,20045,2024-09-16 14:09:39,1,5610,Bluetooth Earbuds,Colombo,5610
EH-2024001851,20045,2024-09-16 14:09:39,1,6490,Abans Blender 400W,Colombo,6490
EH-2024001851,20045,2024-09-16 14:09:39,1,9270,Sony Bluetooth Speaker,Colombo,9270
EH-2024001852,20125,2024-09-17 08:25:18,2,4450,Solar Lantern (Rechargeable),Kurunegala,8900
EH-2024001852,20125,2024-09-17 08:25:18,1,1040,Rechargeable LED Bulb,Kurunegala,1040
EH-2024001852,20125,2024-09-17 08:25:18,1,42580,Singer LED TV 32-inch,Kurunegala,42580
EH-2024001853,20115,2024-09-17 17:22:36,1,4230,Solar Lantern (Rechargeable),Gampaha,4230
EH-2024001853,20115,2024-09-17 17:22:36,2,1180,Extension Cord (4-Socket),Gampaha,2360
EH-2024001853,20115,2024-09-17 17:22:36,1,8260,Innovex Rice Cooker 1.8L,Gampaha,8260
EH-2024001854,20057,2024-09-17 17:32:42,1,41700,Singer LED TV 32-inch,Gampaha,41700
EH-2024001855,20207,2024-09-17 17:37:03,1,5490,Bluetooth Earbuds,Colombo,5490
EH-2024001855,20207,2024-09-17 17:37:03,1,4030,Power Bank 10000mAh,Colombo,4030
EH-2024001855,20207,2024-09-17 17:37:03,1,1220,Extension Cord (4-Socket),Colombo,1220
EH-2024001856,20165,2024-09-18 09:38:19,1,3830,Power Bank 10000mAh,Jaffna,3830
EH-2024001857,20095,2024-09-19 09:04:49,2,4310,Solar Lantern (Rechargeable),Kurunegala,8620
EH-2024001858,20187,2024-09-19 12:11:26,1,4540,Philips Electric Kettle,Gampaha,4540
EH-2024001858,20187,2024-09-19 12:11:26,1,1130,Extension Cord (4-Socket),Gampaha,1130
EH-2024001859,20044,2024-09-19 12:36:12,1,27060,Inverter Battery 12V 100Ah,Jaffna,27060
EH-2024001860,20136,2024-09-19 14:57:44,2,3840,Power Bank 10000mAh,Gampaha,7680
EH-2024001860,20136,2024-09-19 14:57:44,1,6300,National Table Fan 16-inch,Gampaha,6300
EH-2024001860,20136,2024-09-19 14:57:44,1,5590,Bluetooth Earbuds,Gampaha,5590
EH-2024001861,20222,2024-09-19 17:23:39,1,105330,Kelvinator Refrigerator 190L,Matara,105330
EH-2024001861,20222,2024-09-19 17:23:39,1,6200,National Table Fan 16-inch,Matara,6200
EH-2024001861,20222,2024-09-19 17:23:39,1,81000,Singer LED TV 43-inch,Matara,81000
EH-2024001862,20237,2024-09-19 18:31:53,1,9120,Sony Bluetooth Speaker,Kandy,9120
EH-2024001862,20237,2024-09-19 18:31:53,1,26820,Inverter Battery 12V 100Ah,Kandy,26820
EH-2024001863,20177,2024-09-21 09:32:18,1,151710,LG Washing Machine 7kg,Gampaha,151710
EH-2024001863,20177,2024-09-21 09:32:18,1,6220,National Table Fan 16-inch,Gampaha,6220
EH-2024001863,20177,2024-09-21 09:32:18,1,4150,Power Bank 10000mAh,Gampaha,4150
EH-2024001864,20183,2024-09-21 10:30:40,1,1230,Extension Cord (4-Socket),Kalutara,1230
EH-2024001864,20183,2024-09-21 10:30:40,1,24030,Panasonic Inverter 700VA,Kalutara,24030
EH-2024001865,20199,2024-09-21 10:48:08,1,11100,itel Feature Phone,Gampaha,11100
EH-2024001865,20199,2024-09-21 10:48:08,2,4960,Philips Electric Kettle,Gampaha,9920
EH-2024001865,20199,2024-09-21 10:48:08,1,3780,Power Bank 10000mAh,Gampaha,3780
EH-2024001866,20220,2024-09-22 08:29:38,1,44120,Singer LED TV 32-inch,Matara,44120
EH-2024001866,20220,2024-09-22 08:29:38,3,1020,Rechargeable LED Bulb,Matara,3060
EH-2024001866,20220,2024-09-22 08:29:38,1,8680,Sony Bluetooth Speaker,Matara,8680
EH-2024001867,20162,2024-09-23 17:11:59,1,1070,Rechargeable LED Bulb,Ratnapura,1070
EH-2024001867,20162,2024-09-23 17:11:59,1,26570,Inverter Battery 12V 100Ah,Ratnapura,26570
EH-2024001867,20162,2024-09-23 17:11:59,1,42920,Singer LED TV 32-inch,Ratnapura,42920
EH-2024001868,20115,2024-09-23 18:07:18,1,2620,Laptop Cooling Pad,Gampaha,2620
EH-2024001868,20115,2024-09-23 18:07:18,1,105000,Kelvinator Refrigerator 190L,Gampaha,105000
EH-2024001868,20115,2024-09-23 18:07:18,1,78040,Samsung Galaxy A14 Smartphone,Gampaha,78040
EH-2024001869,20165,2024-09-24 09:09:59,2,1120,Extension Cord (4-Socket),Jaffna,2240
EH-2024001869,20165,2024-09-24 09:09:59,1,112840,Kelvinator Refrigerator 190L,Jaffna,112840
EH-2024001869,20165,2024-09-24 09:09:59,1,9190,Sony Bluetooth Speaker,Jaffna,9190
EH-2024001870,20110,2024-09-24 14:39:07,2,1190,Extension Cord (4-Socket),Matale,2380
EH-2024001870,20110,2024-09-24 14:39:07,1,7910,Innovex Rice Cooker 1.8L,Matale,7910
EH-2024001870,20110,2024-09-24 14:39:07,1,5800,National Table Fan 16-inch,Matale,5800
EH-2024001871,20083,2024-09-24 16:35:18,2,1230,Extension Cord (4-Socket),Kandy,2460
EH-2024001871,20083,2024-09-24 16:35:18,1,10630,itel Feature Phone,Kandy,10630
EH-2024001872,20081,2024-09-25 08:54:20,1,110590,Kelvinator Refrigerator 190L,Colombo,110590
EH-2024001872,20081,2024-09-25 08:54:20,1,78460,Singer LED TV 43-inch,Colombo,78460
EH-2024001872,20081,2024-09-25 08:54:20,2,4020,Power Bank 10000mAh,Colombo,8040
EH-2024001873,20098,2024-09-25 11:51:22,1,2680,Laptop Cooling Pad,Colombo,2680
EH-2024001874,20120,2024-09-25 18:13:04,1,1010,Rechargeable LED Bulb,Ratnapura,1010
EH-2024001874,20120,2024-09-25 18:13:04,1,10460,itel Feature Phone,Ratnapura,10460
EH-2024001874,20120,2024-09-25 18:13:04,2,1150,Extension Cord (4-Socket),Ratnapura,2300
EH-2024001875,20027,2024-09-26 12:23:25,1,5480,Bluetooth Earbuds,Gampaha,5480
EH-2024001876,20062,2024-09-26 17:59:51,2,1120,Rechargeable LED Bulb,Colombo,2240
EH-2024001876,20062,2024-09-26 17:59:51,2,4130,Solar Lantern (Rechargeable),Colombo,8260
EH-2024001877,20121,2024-09-26 18:03:37,1,6490,Abans Blender 400W,Gampaha,6490
EH-2024001877,20121,2024-09-26 18:03:37,1,8480,Innovex Rice Cooker 1.8L,Gampaha,8480
EH-2024001877,20121,2024-09-26 18:03:37,1,5540,Bluetooth Earbuds,Gampaha,5540
EH-2024001878,20108,2024-09-27 14:12:28,2,1080,Rechargeable LED Bulb,Batticaloa,2160
EH-2024001878,20108,2024-09-27 14:12:28,1,1230,Extension Cord (4-Socket),Batticaloa,1230
EH-2024001879,20217,2024-09-27 14:35:33,1,41480,Singer LED TV 32-inch,Gampaha,41480
EH-2024001880,20112,2024-09-28 09:01:23,1,1190,Extension Cord (4-Socket),Gampaha,1190
EH-2024001881,20132,2024-09-28 15:55:22,1,6270,Abans Blender 400W,Kandy,6270
EH-2024001882,20008,2024-09-28 17:52:36,1,8000,Innovex Rice Cooker 1.8L,Kurunegala,8000
EH-2024001882,20008,2024-09-28 17:52:36,1,52040,Xiaomi Redmi 12 Smartphone,Kurunegala,52040
EH-2024001883,20045,2024-09-29 18:51:32,1,22540,Panasonic Inverter 700VA,Colombo,22540
EH-2024001883,20045,2024-09-29 18:51:32,2,4490,Philips Electric Kettle,Colombo,8980
EH-2024001883,20045,2024-09-29 18:51:32,1,8500,Sony Bluetooth Speaker,Colombo,8500
EH-2024001884,20123,2024-09-29 19:38:14,1,4290,Solar Lantern (Rechargeable),Colombo,4290
EH-2024001884,20123,2024-09-29 19:38:14,1,3930,Power Bank 10000mAh,Colombo,3930
EH-2024001885,20053,2024-09-29 19:59:54,1,1770,Gas Cooker Adapter (LPG-saver),Ratnapura,1770
EH-2024001886,20192,2024-09-29 20:19:26,1,3790,Power Bank 10000mAh,Kurunegala,3790
EH-2024001886,20192,2024-09-29 20:19:26,1,6170,Abans Blender 400W,Kurunegala,6170
EH-2024001886,20192,2024-09-29 20:19:26,1,5790,Bluetooth Earbuds,Kurunegala,5790
EH-2024001887,20115,2024-09-30 10:20:16,1,73490,Singer LED TV 43-inch,Gampaha,73490
EH-2024001887,20115,2024-09-30 10:20:16,1,109730,Kelvinator Refrigerator 190L,Gampaha,109730
EH-2024001887,20115,2024-09-30 10:20:16,1,8630,Sony Bluetooth Speaker,Gampaha,8630
EH-2024001888,20104,2024-09-30 15:41:20,1,7880,Innovex Rice Cooker 1.8L,Ratnapura,7880
EH-2024001888,20104,2024-09-30 15:41:20,1,4400,Solar Lantern (Rechargeable),Ratnapura,4400
EH-2024001889,20042,2024-09-30 18:40:51,1,1840,Gas Cooker Adapter (LPG-saver),Gampaha,1840
EH-2024001890,20220,2024-10-01 17:50:34,1,6120,National Table Fan 16-inch,Matara,6120
EH-2024001890,20220,2024-10-01 17:50:34,2,4480,Philips Electric Kettle,Matara,8960
EH-2024001890,20220,2024-10-01 17:50:34,2,4590,Solar Lantern (Rechargeable),Matara,9180
EH-2024001891,20097,2024-10-02 13:15:51,3,1080,Rechargeable LED Bulb,Matale,3240
EH-2024001891,20097,2024-10-02 13:15:51,1,2490,Laptop Cooling Pad,Matale,2490
EH-2024001892,20104,2024-10-02 13:21:53,1,6470,Abans Blender 400W,Ratnapura,6470
EH-2024001893,20136,2024-10-02 17:01:31,1,5450,Bluetooth Earbuds,Gampaha,5450
EH-2024001894,20053,2024-10-02 18:26:10,2,4160,Power Bank 10000mAh,Ratnapura,8320
EH-2024001894,20053,2024-10-02 18:26:10,1,5620,Bluetooth Earbuds,Ratnapura,5620
EH-2024001895,20043,2024-10-02 20:39:54,1,41570,Singer LED TV 32-inch,Kurunegala,41570
EH-2024001895,20043,2024-10-02 20:39:54,1,4650,Philips Electric Kettle,Kurunegala,4650
EH-2024001895,20043,2024-10-02 20:39:54,1,1860,Gas Cooker Adapter (LPG-saver),Kurunegala,1860
EH-2024001896,20150,2024-10-04 15:20:19,1,28790,Inverter Battery 12V 100Ah,Ratnapura,28790
EH-2024001897,20157,2024-10-04 18:55:25,1,149470,LG Washing Machine 7kg,Matale,149470
EH-2024001897,20157,2024-10-04 18:55:25,1,4340,Solar Lantern (Rechargeable),Matale,4340
EH-2024001897,20157,2024-10-04 18:55:25,2,1090,Rechargeable LED Bulb,Matale,2180
EH-2024001898,20138,2024-10-05 08:51:51,1,4340,Solar Lantern (Rechargeable),Badulla,4340
EH-2024001899,20145,2024-10-05 11:10:13,1,4150,Power Bank 10000mAh,Anuradhapura,4150
EH-2024001899,20145,2024-10-05 11:10:13,1,21870,Panasonic Inverter 700VA,Anuradhapura,21870
EH-2024001899,20145,2024-10-05 11:10:13,2,4470,Solar Lantern (Rechargeable),Anuradhapura,8940
EH-2024001900,20080,2024-10-05 16:43:38,1,105840,Kelvinator Refrigerator 190L,Kalutara,105840
EH-2024001901,20098,2024-10-05 20:26:35,1,78870,Samsung Galaxy A14 Smartphone,Colombo,78870
EH-2024001902,20242,2024-10-06 09:37:56,1,8420,Innovex Rice Cooker 1.8L,Gampaha,8420
EH-2024001902,20242,2024-10-06 09:37:56,1,28390,Inverter Battery 12V 100Ah,Gampaha,28390
EH-2024001903,20231,2024-10-06 14:44:46,1,5670,Bluetooth Earbuds,Colombo,5670
EH-2024001904,20081,2024-10-06 16:16:43,2,3860,Power Bank 10000mAh,Colombo,7720
EH-2024001905,20162,2024-10-08 10:26:00,1,6240,Abans Blender 400W,Ratnapura,6240
EH-2024001906,20193,2024-10-09 14:24:29,1,23170,Panasonic Inverter 700VA,Colombo,23170
EH-2024001906,20193,2024-10-09 14:24:29,1,76880,Singer LED TV 43-inch,Colombo,76880
EH-2024001906,20193,2024-10-09 14:24:29,2,4170,Power Bank 10000mAh,Colombo,8340
EH-2024001907,20188,2024-10-09 15:40:27,2,4030,Power Bank 10000mAh,Trincomalee,8060
EH-2024001907,20188,2024-10-09 15:40:27,1,8110,Innovex Rice Cooker 1.8L,Trincomalee,8110
EH-2024001908,20108,2024-10-09 17:16:37,1,5820,Bluetooth Earbuds,Batticaloa,5820
EH-2024001909,20104,2024-10-09 18:16:21,2,3840,Power Bank 10000mAh,Ratnapura,7680
EH-2024001909,20104,2024-10-09 18:16:21,1,22580,Panasonic Inverter 700VA,Ratnapura,22580
EH-2024001909,20104,2024-10-09 18:16:21,1,1860,Gas Cooker Adapter (LPG-saver),Ratnapura,1860
EH-2024001910,20191,2024-10-10 08:35:03,1,11090,itel Feature Phone,Galle,11090
EH-2024001911,20149,2024-10-10 11:48:47,2,1140,Extension Cord (4-Socket),Kurunegala,2280
EH-2024001912,20002,2024-10-10 12:56:24,1,81330,Samsung Galaxy A14 Smartphone,Colombo,81330
EH-2024001912,20002,2024-10-10 12:56:24,1,153420,LG Washing Machine 7kg,Colombo,153420
EH-2024001912,20002,2024-10-10 12:56:24,1,5940,National Table Fan 16-inch,Colombo,5940
EH-2024001913,20044,2024-10-11 15:32:15,1,116780,Kelvinator Refrigerator 190L,Jaffna,116780
EH-2024001913,20044,2024-10-11 15:32:15,2,1020,Rechargeable LED Bulb,Jaffna,2040
EH-2024001914,20105,2024-10-11 17:18:23,1,53090,Xiaomi Redmi 12 Smartphone,Anuradhapura,53090
EH-2024001914,20105,2024-10-11 17:18:23,1,1830,Gas Cooker Adapter (LPG-saver),Anuradhapura,1830
EH-2024001915,20010,2024-10-11 18:55:45,1,1020,Rechargeable LED Bulb,Colombo,1020
EH-2024001916,20024,2024-10-11 19:07:01,1,5870,National Table Fan 16-inch,Colombo,5870
EH-2024001916,20024,2024-10-11 19:07:01,1,8740,Sony Bluetooth Speaker,Colombo,8740
EH-2024001917,20024,2024-10-12 13:22:26,1,5670,National Table Fan 16-inch,Colombo,5670
EH-2024001917,20024,2024-10-12 13:22:26,1,10480,itel Feature Phone,Colombo,10480
EH-2024001918,20229,2024-10-14 13:17:55,1,22400,Panasonic Inverter 700VA,Colombo,22400
EH-2024001919,20069,2024-10-14 13:41:14,2,4680,Philips Electric Kettle,Kurunegala,9360
EH-2024001920,20150,2024-10-14 15:48:22,1,76740,Singer LED TV 43-inch,Ratnapura,76740
EH-2024001920,20150,2024-10-14 15:48:22,1,1790,Gas Cooker Adapter (LPG-saver),Ratnapura,1790
EH-2024001921,20097,2024-10-14 19:33:36,1,80920,Samsung Galaxy A14 Smartphone,Matale,80920
EH-2024001922,20174,2024-10-15 11:14:33,1,53940,Xiaomi Redmi 12 Smartphone,Jaffna,53940
EH-2024001922,20174,2024-10-15 11:14:33,1,5790,National Table Fan 16-inch,Jaffna,5790
EH-2024001923,20164,2024-10-15 19:19:25,1,4200,Power Bank 10000mAh,Gampaha,4200
EH-2024001924,20054,2024-10-16 13:48:18,2,4360,Solar Lantern (Rechargeable),Colombo,8720
EH-2024001924,20054,2024-10-16 13:48:18,1,6530,Abans Blender 400W,Colombo,6530
EH-2024001924,20054,2024-10-16 13:48:18,1,51320,Xiaomi Redmi 12 Smartphone,Colombo,51320
EH-2024001925,20049,2024-10-16 18:43:33,1,115730,Kelvinator Refrigerator 190L,Colombo,115730
EH-2024001925,20049,2024-10-16 18:43:33,2,1140,Extension Cord (4-Socket),Colombo,2280
EH-2024001926,20021,2024-10-17 09:31:35,1,5850,Bluetooth Earbuds,Colombo,5850
EH-2024001926,20021,2024-10-17 09:31:35,1,4560,Philips Electric Kettle,Colombo,4560
EH-2024001927,20148,2024-10-17 12:13:59,1,5390,Bluetooth Earbuds,Kandy,5390
EH-2024001927,20148,2024-10-17 12:13:59,1,1210,Extension Cord (4-Socket),Kandy,1210
EH-2024001928,20164,2024-10-17 15:21:17,1,1770,Gas Cooker Adapter (LPG-saver),Gampaha,1770
EH-2024001928,20164,2024-10-17 15:21:17,2,1190,Extension Cord (4-Socket),Gampaha,2380
EH-2024001929,20071,2024-10-17 16:26:52,1,5650,Bluetooth Earbuds,Kalutara,5650
EH-2024001929,20071,2024-10-17 16:26:52,1,4180,Solar Lantern (Rechargeable),Kalutara,4180
EH-2024001929,20071,2024-10-17 16:26:52,1,1240,Extension Cord (4-Socket),Kalutara,1240
EH-2024001930,20025,2024-10-18 15:51:56,1,9240,Sony Bluetooth Speaker,Colombo,9240
EH-2024001931,20015,2024-10-18 17:31:43,1,10210,itel Feature Phone,Colombo,10210
EH-2024001931,20015,2024-10-18 17:31:43,2,4490,Solar Lantern (Rechargeable),Colombo,8980
EH-2024001932,20031,2024-10-19 14:57:54,1,27310,Inverter Battery 12V 100Ah,Kurunegala,27310
EH-2024001932,20031,2024-10-19 14:57:54,1,77950,Singer LED TV 43-inch,Kurunegala,77950
EH-2024001933,20058,2024-10-19 19:55:34,1,26810,Inverter Battery 12V 100Ah,Galle,26810
EH-2024001934,20057,2024-10-20 14:01:11,1,26000,Inverter Battery 12V 100Ah,Gampaha,26000
EH-2024001934,20057,2024-10-20 14:01:11,1,8650,Sony Bluetooth Speaker,Gampaha,8650
EH-2024001935,20229,2024-10-21 15:19:27,1,109460,Kelvinator Refrigerator 190L,Colombo,109460
EH-2024001935,20229,2024-10-21 15:19:27,1,26040,Inverter Battery 12V 100Ah,Colombo,26040
EH-2024001935,20229,2024-10-21 15:19:27,3,1040,Rechargeable LED Bulb,Colombo,3120
EH-2024001936,20245,2024-10-21 20:44:48,1,1140,Extension Cord (4-Socket),Gampaha,1140
EH-2024001936,20245,2024-10-21 20:44:48,1,9380,Sony Bluetooth Speaker,Gampaha,9380
EH-2024001936,20245,2024-10-21 20:44:48,1,6740,Abans Blender 400W,Gampaha,6740
EH-2024001937,20053,2024-10-22 10:09:43,1,27750,Inverter Battery 12V 100Ah,Ratnapura,27750
EH-2024001938,20244,2024-10-22 15:57:27,1,6590,Abans Blender 400W,Gampaha,6590
EH-2024001939,20247,2024-10-23 08:27:58,1,22700,Panasonic Inverter 700VA,Kurunegala,22700
EH-2024001939,20247,2024-10-23 08:27:58,1,1200,Extension Cord (4-Socket),Kurunegala,1200
EH-2024001940,20080,2024-10-23 10:46:18,1,1800,Gas Cooker Adapter (LPG-saver),Kalutara,1800
EH-2024001941,20123,2024-10-23 11:16:17,1,5610,Bluetooth Earbuds,Colombo,5610
EH-2024001942,20250,2024-10-23 18:00:39,2,3890,Power Bank 10000mAh,Kalutara,7780
EH-2024001943,20115,2024-10-23 20:55:38,1,5720,National Table Fan 16-inch,Gampaha,5720
EH-2024001943,20115,2024-10-23 20:55:38,1,77340,Singer LED TV 43-inch,Gampaha,77340
EH-2024001943,20115,2024-10-23 20:55:38,1,10470,itel Feature Phone,Gampaha,10470
EH-2024001944,20013,2024-10-24 09:39:46,1,1200,Extension Cord (4-Socket),Colombo,1200
EH-2024001944,20013,2024-10-24 09:39:46,2,1090,Rechargeable LED Bulb,Colombo,2180
EH-2024001944,20013,2024-10-24 09:39:46,1,23070,Panasonic Inverter 700VA,Colombo,23070
EH-2024001945,20182,2024-10-24 16:37:27,1,11160,itel Feature Phone,Colombo,11160
EH-2024001945,20182,2024-10-24 16:37:27,1,108140,Kelvinator Refrigerator 190L,Colombo,108140
EH-2024001946,20011,2024-10-25 09:04:12,1,5970,National Table Fan 16-inch,Ratnapura,5970
EH-2024001946,20011,2024-10-25 09:04:12,1,5740,Bluetooth Earbuds,Ratnapura,5740
EH-2024001947,20239,2024-10-25 13:01:23,1,26120,Inverter Battery 12V 100Ah,Gampaha,26120
EH-2024001947,20239,2024-10-25 13:01:23,1,84980,Samsung Galaxy A14 Smartphone,Gampaha,84980
EH-2024001947,20239,2024-10-25 13:01:23,1,1160,Extension Cord (4-Socket),Gampaha,1160
