InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
541939,40001,DILMAH CEYLON TEA 500G,4,5/18/26 8:48,401171,1565,6260,Gampaha
541940,40012,MALIBAN CREAM CRACKER 500G,2,5/19/26 17:52,401219,545,1090,Colombo
541941,40006,MUNCHEE SUPER CREAM CRACKER 500G,12,5/21/26 9:46,401183,585,7020,Gampaha
541942,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,5/22/26 9:08,401158,285,570,Kurunegala
541943,40071,MA MA NOODLES 5 PACK,2,5/22/26 12:39,401178,520,1040,Jaffna
541944,40056,SUNSILK BLACK SHAMPOO 200ML,8,5/23/26 12:52,401053,715,5720,Kurunegala
C541945,40031,PRIMA KOTTU MEE CUP,-3,5/24/26 15:54,401132,195,-585,Matara
541946,40004,ZESTA TEA 400G,1,5/25/26 12:16,401026,1365,1365,Matara
541947,40091,USWATTE SPICES MIXED CURRY POWDER 100G,4,5/26/26 11:35,401147,285,1140,Ratnapura
541948,40056,SUNSILK BLACK SHAMPOO 200ML,3,5/26/26 12:34,401001,715,2145,Ratnapura
541949,40086,FITS COOKING OIL 1L,5,5/26/26 15:52,401013,1430,7150,Kandy
541950,40024,HIGHLAND MILK 1L,1,5/27/26 16:56,401115,520,520,Galle
541951,40046,MARMITE 100G,6,5/27/26 19:49,,975,5850,Ratnapura
541952,40014,SPA CEYLON HAND CREAM,1,5/27/26 20:31,401134,2865,2865,Puttalam
541953,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,2,5/30/26 8:16,401056,1040,2080,Badulla
541954,40018,MD MANGO CHUTNEY 400G,1,5/30/26 19:41,401022,845,845,Batticaloa
541955,40067,COLGATE TOOTHPASTE 120G,1,5/31/26 15:40,401173,315,315,Matara
541956,40033,HARISCHANDRA NOODLES 400G,1,5/31/26 20:21,,325,325,Colombo
541957,40003,DILMAH GREEN TEA 20 BAGS,10,6/1/26 12:47,401154,715,7150,Kilinochchi
541958,40003,DILMAH GREEN TEA 20 BAGS,3,6/2/26 18:35,401024,715,2145,Gampaha
541959,40005,WATAWALA TEA 400G,2,6/4/26 10:00,,1015,2030,Gampaha
541960,40008,MUNCHEE LEMON PUFF 200G,3,6/4/26 15:58,401102,260,780,Colombo
541961,40009,MUNCHEE TIKIRI MARIE 80G,4,6/5/26 18:58,401041,90,360,Colombo
541962,40052,WIJAYA ROASTED CURRY POWDER 250G,2,6/6/26 8:52,401033,520,1040,Ampara
541963,40031,PRIMA KOTTU MEE CUP,10,6/8/26 10:28,401040,195,1950,Kandy
541964,40081,SPRITE 1.5L,2,6/8/26 12:39,401144,455,910,Badulla
541965,40092,ARALIYA COCONUT MILK POWDER 300G,10,6/8/26 19:30,401047,910,9100,Hambantota
541966,40004,ZESTA TEA 400G,4,6/10/26 19:39,401215,1365,5460,Kandy
541967,40028,BAIRAHA CHICKEN 1KG,5,6/10/26 20:49,401008,1890,9450,Kalutara
541968,40069,ANCHOR BUTTER 200G,2,6/12/26 11:13,401110,1015,2030,Gampaha
541969,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,6/12/26 16:11,401110,520,1040,Nuwara Eliya
541970,40016,LINK SAMAHAN BOX (100 PACKETS),3,6/12/26 19:17,,1955,5865,Vavuniya
541971,40036,MAGGI COCONUT MILK POWDER 300G,4,6/12/26 19:30,401093,975,3900,Galle
541972,40062,NESTOMALT 400G,3,6/13/26 11:50,401053,805,2415,Trincomalee
541973,40082,NECTO 1.5L,2,6/13/26 16:45,401118,455,910,Gampaha
541974,40027,KEELLS CHICKEN SAUSAGES 500G,6,6/13/26 17:33,401004,1235,7410,Kalutara
541975,40002,DILMAH EARL GREY TEA 50 BAGS,3,6/17/26 18:58,401105,1105,3315,Colombo
541976,40092,ARALIYA COCONUT MILK POWDER 300G,5,6/18/26 9:00,401027,910,4550,Kandy
541977,40082,NECTO 1.5L,3,6/19/26 19:06,,455,1365,Galle
541978,40019,ELEPHANT HOUSE GINGER BEER 1.5L,1,6/20/26 15:25,401142,520,520,Moneragala
541979,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,1,6/21/26 13:52,401210,1040,1040,Kegalle
541980,40031,PRIMA KOTTU MEE CUP,3,6/22/26 9:10,401210,195,585,Nuwara Eliya
541981,40013,SPA CEYLON SLEEP BODY LOTION,6,6/22/26 14:29,401007,4560,27360,Gampaha
541982,40039,CLOGARD TOOTHPASTE 120G,2,6/22/26 17:16,401028,285,570,Anuradhapura
541983,40076,CEYLON COLD STORES YOGHURT 80G,1,6/24/26 16:42,401186,115,115,Kalutara
541984,40001,DILMAH CEYLON TEA 500G,2,6/25/26 8:18,,1565,3130,Hambantota
541985,40018,MD MANGO CHUTNEY 400G,3,6/25/26 12:00,401129,845,2535,Badulla
541986,40015,SIDDHALEPA BALM 50G,5,6/25/26 18:52,401199,325,1625,Badulla
541987,40039,CLOGARD TOOTHPASTE 120G,10,6/28/26 10:25,401019,285,2850,Ampara
541988,DELV,COURIER DELIVERY CHARGE,3,6/28/26 14:22,,895.5,2686.5,Gampaha
541989,40015,SIDDHALEPA BALM 50G,5,6/28/26 20:57,401034,325,1625,Ampara
541990,40003,DILMAH GREEN TEA 20 BAGS,1,6/29/26 14:02,401075,715,715,Kalutara
541991,40022,ANCHOR MILK POWDER 400G,2,6/30/26 11:14,401069,1500,3000,Colombo
